iter	Logloss	Accuracy
877	0.04439512378	0.9881221719
878	0.04434506426	0.9881221719
879	0.04431146587	0.9881221719
880	0.04429010311	0.9881221719
881	0.04423535359	0.9881221719
882	0.04418277196	0.9881221719
883	0.04414471492	0.9881221719
884	0.04408177872	0.9881221719
885	0.04401032595	0.9881221719
886	0.0439629515	0.9886877828
887	0.04391210324	0.9886877828
888	0.04380905267	0.9892533937
889	0.04377341163	0.9892533937
890	0.04370830038	0.9892533937
891	0.04367934281	0.9892533937
892	0.04362212222	0.9892533937
893	0.04353704784	0.9892533937
894	0.04341660495	0.9892533937
895	0.04322322815	0.9892533937
896	0.04316897853	0.9892533937
897	0.0431483312	0.9898190045
898	0.04308804688	0.9898190045
899	0.04307792345	0.9898190045
900	0.04303115244	0.9898190045
901	0.04295946343	0.9898190045
902	0.04289492049	0.9903846154
903	0.04284180327	0.9903846154
904	0.04277392552	0.9903846154
905	0.04276055082	0.9903846154
906	0.04266426897	0.9903846154
907	0.04261286379	0.9903846154
908	0.04256099673	0.9903846154
909	0.04238729185	0.9903846154
910	0.04229404771	0.9903846154
911	0.04227754877	0.9903846154
912	0.04223423728	0.9903846154
913	0.04220973902	0.9903846154
914	0.04204564555	0.9909502262
915	0.04196966281	0.9909502262
916	0.04189665438	0.9909502262
917	0.04180379981	0.9909502262
918	0.0417830316	0.9909502262
919	0.04175682971	0.9909502262
920	0.04163158277	0.9909502262
921	0.04159260917	0.9909502262
922	0.04154559382	0.9915158371
923	0.04148542122	0.9915158371
924	0.04143425882	0.9915158371
925	0.04137401035	0.992081448
926	0.04128560692	0.992081448
927	0.04124511249	0.992081448
928	0.04120526882	0.992081448
929	0.04113511259	0.992081448
930	0.04106536816	0.992081448
931	0.04099467723	0.992081448
932	0.04093055873	0.992081448
933	0.04087797125	0.992081448
934	0.04083119454	0.992081448
935	0.04081116359	0.992081448
936	0.04076577741	0.992081448
937	0.04074631123	0.9915158371
938	0.04068880481	0.9915158371
939	0.04065922257	0.9915158371
940	0.0406061615	0.9915158371
941	0.04056871253	0.9915158371
942	0.04053642303	0.992081448
943	0.04041682488	0.992081448
944	0.04038731362	0.992081448
945	0.04036646446	0.992081448
946	0.04035411316	0.992081448
947	0.0403329561	0.992081448
948	0.04027461918	0.992081448
949	0.04025390083	0.992081448
950	0.04019553935	0.992081448
951	0.04018537683	0.992081448
952	0.04017565194	0.992081448
953	0.0401308552	0.992081448
954	0.04011937258	0.992081448
955	0.03993686004	0.992081448
956	0.03987975695	0.992081448
957	0.03985983595	0.992081448
958	0.03981285563	0.992081448
959	0.03978356516	0.992081448
960	0.03976578773	0.992081448
961	0.0397340756	0.992081448
962	0.03969930184	0.992081448
963	0.03969038208	0.992081448
964	0.03963700556	0.992081448
965	0.03961654408	0.992081448
966	0.03960799683	0.992081448
967	0.03959136486	0.992081448
968	0.03953789359	0.992081448
969	0.03947970851	0.992081448
970	0.03944627958	0.992081448
971	0.03942974576	0.992081448
972	0.03937368814	0.9926470588
973	0.03932474726	0.9926470588
974	0.03922466667	0.9926470588
975	0.03912547174	0.9926470588
976	0.03906032655	0.9926470588
977	0.03897439351	0.992081448
978	0.03889742823	0.992081448
979	0.03887665264	0.992081448
980	0.03883389736	0.992081448
981	0.03878223023	0.992081448
982	0.03873285995	0.992081448
983	0.03865987876	0.992081448
984	0.03859221414	0.992081448
985	0.03857052526	0.992081448
986	0.03851929367	0.992081448
987	0.0385085832	0.992081448
988	0.03839069179	0.992081448
989	0.03833616723	0.992081448
990	0.03828484622	0.992081448
991	0.03820703504	0.992081448
992	0.03814723467	0.992081448
993	0.03812920251	0.992081448
994	0.03802095209	0.9926470588
995	0.03801274657	0.9926470588
996	0.03796498823	0.9926470588
997	0.03794166042	0.9926470588
998	0.03789069516	0.9926470588
999	0.03786197303	0.9926470588
