iter	Logloss	Accuracy
880	0.03078243884	0.9949723479
881	0.03065275947	0.9949723479
882	0.03062193975	0.9949723479
883	0.03059055793	0.9949723479
884	0.03052057553	0.9949723479
885	0.0304886704	0.9949723479
886	0.03041059755	0.9949723479
887	0.03039598541	0.9949723479
888	0.03037944059	0.9949723479
889	0.03034960859	0.9949723479
890	0.03032783982	0.9949723479
891	0.03028278016	0.9949723479
892	0.03024633402	0.9949723479
893	0.03023506003	0.9949723479
894	0.03021519385	0.9949723479
895	0.03021012835	0.9949723479
896	0.03016994287	0.9949723479
897	0.03015415587	0.9949723479
898	0.03012935258	0.9949723479
899	0.03004667958	0.9949723479
900	0.02999702187	0.9949723479
901	0.02991381624	0.9949723479
902	0.02988693476	0.9949723479
903	0.02987754647	0.9949723479
904	0.02984040862	0.9949723479
905	0.02977355303	0.9949723479
906	0.02975126196	0.9949723479
907	0.02970928568	0.9949723479
908	0.02967439855	0.9949723479
909	0.02964208293	0.9949723479
910	0.0296218489	0.9949723479
911	0.02957603654	0.9949723479
912	0.02949010599	0.9949723479
913	0.02945057622	0.9949723479
914	0.02942142824	0.9949723479
915	0.02940777245	0.9949723479
916	0.02929200741	0.9949723479
917	0.02926792482	0.9954751131
918	0.02922673558	0.9954751131
919	0.02920867398	0.9954751131
920	0.02914263851	0.9954751131
921	0.02911518396	0.9954751131
922	0.02906907258	0.9954751131
923	0.0290009126	0.9954751131
924	0.02898621956	0.9954751131
925	0.02894570028	0.9954751131
926	0.02884979445	0.9954751131
927	0.02881252734	0.9954751131
928	0.02876019344	0.9954751131
929	0.02872924657	0.9954751131
930	0.02860216148	0.9954751131
931	0.02856701821	0.9954751131
932	0.028540316	0.9954751131
933	0.02851874897	0.9954751131
934	0.02849506042	0.9959778783
935	0.02833213739	0.9964806435
936	0.02832524129	0.9964806435
937	0.02831264939	0.9964806435
938	0.02829166204	0.9964806435
939	0.02822990485	0.9959778783
940	0.02822627454	0.9959778783
941	0.02814782943	0.9959778783
942	0.02813217807	0.9959778783
943	0.02812597602	0.9959778783
944	0.02810095143	0.9959778783
945	0.02801343815	0.9964806435
946	0.02794775294	0.9964806435
947	0.02791959569	0.9964806435
948	0.02788859981	0.9964806435
949	0.02785888125	0.9969834087
950	0.0278457451	0.9969834087
951	0.02780510169	0.9969834087
952	0.02770260264	0.9969834087
953	0.02765068059	0.9969834087
954	0.02759444874	0.9969834087
955	0.02753425369	0.9969834087
956	0.02749825229	0.9969834087
957	0.0274385417	0.9969834087
958	0.02737590112	0.9969834087
959	0.02732433861	0.9969834087
960	0.02728939807	0.9969834087
961	0.02727754791	0.9969834087
962	0.02725565502	0.9969834087
963	0.02722008711	0.9969834087
964	0.02718062824	0.9969834087
965	0.02716395889	0.9969834087
966	0.0271537946	0.9969834087
967	0.02712692903	0.9969834087
968	0.02709803852	0.9969834087
969	0.02704011464	0.9969834087
970	0.02693159856	0.9969834087
971	0.02690956403	0.9969834087
972	0.02683163933	0.9969834087
973	0.026746387	0.9969834087
974	0.02673210726	0.9969834087
975	0.02659338495	0.9969834087
976	0.02655414014	0.9969834087
977	0.02648959469	0.9969834087
978	0.02644447085	0.9969834087
979	0.02641072825	0.9969834087
980	0.02636591652	0.9969834087
981	0.02632944738	0.9969834087
982	0.02631456718	0.9969834087
983	0.02626087512	0.9969834087
984	0.02624281735	0.9969834087
985	0.02619036094	0.9969834087
986	0.02617818356	0.9969834087
987	0.02610371048	0.9969834087
988	0.02606757968	0.9969834087
989	0.02605416697	0.9969834087
990	0.02601731307	0.9969834087
991	0.02599212062	0.9969834087
992	0.02593718357	0.9969834087
993	0.02592845834	0.9969834087
994	0.025843244	0.9969834087
995	0.02582413718	0.9969834087
996	0.02577111063	0.9969834087
997	0.02573810831	0.9969834087
998	0.02565817517	0.9969834087
999	0.0256242486	0.9969834087
