iter	Logloss	Accuracy
879	0.0461454799	0.9869909502
880	0.04607851686	0.9875565611
881	0.04601107553	0.9869909502
882	0.04596060122	0.9869909502
883	0.04593893999	0.9869909502
884	0.0457515892	0.9869909502
885	0.04571493066	0.9869909502
886	0.04560796322	0.9869909502
887	0.04552938408	0.9869909502
888	0.04551579824	0.9869909502
889	0.04540127481	0.9869909502
890	0.04537569729	0.9869909502
891	0.04533796844	0.9869909502
892	0.04527189378	0.9875565611
893	0.04520879625	0.9875565611
894	0.04517199227	0.9875565611
895	0.04510395673	0.9881221719
896	0.0450304786	0.9881221719
897	0.04501101672	0.9881221719
898	0.04495512567	0.9881221719
899	0.04491400828	0.9881221719
900	0.04484846636	0.9875565611
901	0.04476370659	0.9875565611
902	0.04468814484	0.9875565611
903	0.04457102564	0.9881221719
904	0.04451277336	0.9875565611
905	0.04446470618	0.9875565611
906	0.04430103182	0.9881221719
907	0.04422528493	0.9881221719
908	0.04404955743	0.9886877828
909	0.0439737531	0.9875565611
910	0.04391303742	0.9875565611
911	0.04384684269	0.9875565611
912	0.04382576681	0.9875565611
913	0.04379802618	0.9875565611
914	0.04375836223	0.9875565611
915	0.04367699371	0.9881221719
916	0.0436189618	0.9881221719
917	0.04352621096	0.9886877828
918	0.04350799634	0.9892533937
919	0.043474388	0.9892533937
920	0.04343543336	0.9892533937
921	0.04333941139	0.9898190045
922	0.04328582715	0.9892533937
923	0.0432309355	0.9892533937
924	0.04316981016	0.9898190045
925	0.04312859208	0.9898190045
926	0.04310867621	0.9898190045
927	0.04300280631	0.9898190045
928	0.04298141652	0.9898190045
929	0.04296725737	0.9898190045
930	0.04293522394	0.9898190045
931	0.04283022874	0.9909502262
932	0.04277619197	0.9909502262
933	0.04272586818	0.9909502262
934	0.04270494937	0.9909502262
935	0.04268618587	0.9909502262
936	0.04251090753	0.9909502262
937	0.04248960144	0.9909502262
938	0.04233102685	0.9909502262
939	0.0422690835	0.9903846154
940	0.04220858085	0.9903846154
941	0.04214947222	0.9903846154
942	0.0419979536	0.9903846154
943	0.04197078986	0.9903846154
944	0.0417984705	0.9903846154
945	0.04177654421	0.9903846154
946	0.04173287418	0.9903846154
947	0.04170762985	0.9903846154
948	0.04160936317	0.9915158371
949	0.04147405285	0.9915158371
950	0.04131619418	0.9915158371
951	0.04124137681	0.9915158371
952	0.04119141062	0.9915158371
953	0.04109915976	0.9915158371
954	0.04100983163	0.9915158371
955	0.04098010437	0.9915158371
956	0.04092362085	0.9915158371
957	0.04088385713	0.9915158371
958	0.04086621294	0.9915158371
959	0.04079973648	0.9915158371
960	0.0407554534	0.9915158371
961	0.04074094708	0.9915158371
962	0.04070197746	0.9915158371
963	0.04064911237	0.9915158371
964	0.04057742604	0.9915158371
965	0.04049128829	0.9915158371
966	0.04045527812	0.9915158371
967	0.04037147904	0.9915158371
968	0.04036085169	0.9915158371
969	0.04030616217	0.9915158371
970	0.04028922634	0.9915158371
971	0.04021892468	0.9915158371
972	0.04019163233	0.9915158371
973	0.04015249155	0.9915158371
974	0.04013326073	0.9915158371
975	0.04008995022	0.9915158371
976	0.0400737322	0.9915158371
977	0.0400078591	0.9915158371
978	0.03997445785	0.9915158371
979	0.03990394125	0.9915158371
980	0.03988633032	0.9915158371
981	0.03980937081	0.9915158371
982	0.03978594992	0.9915158371
983	0.03971914294	0.9915158371
984	0.03967613443	0.9915158371
985	0.03966660097	0.9915158371
986	0.03960072616	0.9915158371
987	0.039548706	0.9915158371
988	0.03942989031	0.9915158371
989	0.0393894192	0.9915158371
990	0.03925822114	0.9915158371
991	0.03920973993	0.9915158371
992	0.03915041223	0.9915158371
993	0.03913625668	0.9915158371
994	0.03910212818	0.9915158371
995	0.03903456756	0.9915158371
996	0.03898828536	0.9915158371
997	0.03897473112	0.9915158371
998	0.03891095746	0.9915158371
999	0.03889561947	0.9915158371
